"YEAR","GEOID","NAME","num_sml_sbus","num_sml_bbus","vol_sml_sbus","vol_sml_bbus"
2008,"25025060501","Census Tract 605.01",55,140,1003310,5665030
2008,"25025060601","Census Tract 606.01",52,355,4692169,22863418
2008,"25025060602","Census Tract 606.02",3,22,295379,1439286
2008,"25025060604","Census Tract 606.04",14,98,1301491,6341746
2008,"25025060700","Census Tract 607",2,9,10876,85648
2008,"25025060800","Census Tract 608",38,73,716456,1046814
2008,"25025061000","Census Tract 610",3,19,150904,277338
2008,"25025061101","Census Tract 611.01",3,8,16314,48942
2008,"25025061201","Census Tract 612.01",60,176,1556217,7479781
2008,"25025061202","Census Tract 612.02",,,,
2008,"25025061203","Census Tract 612.03",16,46,406365,1953146
2008,"25025061204","Census Tract 612.04",3,9,80744,388089
2008,"25025070102","Census Tract 701.02",176,849,9373180,50008096
2008,"25025070104","Census Tract 701.04",76,368,4046768,21566580
2008,"25025070201","Census Tract 702.01",22,69,1218986,1673655
2008,"25025070202","Census Tract 702.02",117,529,6332461,28563558
2008,"25025070301","Census Tract 703.01",46,209,1195392,10283709
2008,"25025070302","Census Tract 703.02",32,148,847934,7294605
2008,"25025070402","Census Tract 704.02",7,22,409209,604977
2008,"25025070501","Census Tract 705.01",20,74,715178,1386700
2008,"25025070502","Census Tract 705.02",35,131,1266971,2456602
2008,"25025070600","Census Tract 706",18,94,208003,670233
2008,"25025070700","Census Tract 707",39,135,997872,2205106
2008,"25025070801","Census Tract 708.01",8,15,267133,649896
2008,"25025070802","Census Tract 708.02",21,40,684516,1665329
2008,"25025070901","Census Tract 709.01",6,15,142665,150980
2008,"25025070902","Census Tract 709.02",14,32,300532,318047
2008,"25025071101","Census Tract 711.01",31,73,1262974,1023702
2008,"25025071201","Census Tract 712.01",51,150,2066438,5122590
2008,"25025080100","Census Tract 801",15,127,1218111,10226147
2008,"25025080300","Census Tract 803",4,8,133231,251507
2008,"25025080401","Census Tract 804.01",9,30,789657,503903
2008,"25025080500","Census Tract 805",8,18,61389,532035
2008,"25025080601","Census Tract 806.01",13,47,795307,833373
2008,"25025080801","Census Tract 808.01",6,15,437220,648994
2008,"25025080900","Census Tract 809",31,37,2063719,1000591
2008,"25025081001","Census Tract 810.01",17,100,307247,969322
2008,"25025081101","Census Tract 811.01",4,20,272292,662592
2008,"25025081102","Census Tract 811.02",8,45,615460,1497651
2008,"25025081200","Census Tract 812",8,24,303839,208385
2008,"25025081301","Census Tract 813.01",3,13,32914,215766
2008,"25025081302","Census Tract 813.02",4,17,40499,265496
2008,"25025081400","Census Tract 814",17,31,614493,545159
2008,"25025081500","Census Tract 815",6,14,55739,47582
2008,"25025081700","Census Tract 817",7,32,55739,222958
2008,"25025081800","Census Tract 818",6,26,531564,280057
2008,"25025081900","Census Tract 819",3,15,9516,46223
2008,"25025082000","Census Tract 820",4,29,137309,1443787
2008,"25025082100","Census Tract 821",9,18,63896,130512
2008,"25025090100","Census Tract 901",9,22,144107,164499
2008,"25025090200","Census Tract 902",10,19,88367,1094396
2008,"25025090300","Census Tract 903",7,9,61177,1328230
2008,"25025090400","Census Tract 904",8,20,239272,449994
2008,"25025090600","Census Tract 906",7,43,284135,923099
2008,"25025090700","Census Tract 907",28,107,390176,4645406
2008,"25025090901","Census Tract 909.01",11,18,122355,156342
2008,"25025091001","Census Tract 910.01",26,81,220239,2501477
2008,"25025091100","Census Tract 911",22,62,1186842,662076
2008,"25025091200","Census Tract 912",8,49,63896,360267
2008,"25025091300","Census Tract 913",11,22,212082,171297
2008,"25025091400","Census Tract 914",7,25,175375,235193
2008,"25025091500","Census Tract 915",11,29,92446,899988
2008,"25025091600","Census Tract 916",18,46,274619,910864
2008,"25025091700","Census Tract 917",4,21,55739,169937
2008,"25025091800","Census Tract 918",9,15,76132,141388
2008,"25025091900","Census Tract 919",18,25,1468258,178094
2008,"25025092000","Census Tract 920",15,54,482622,405131
2008,"25025092101","Census Tract 921.01",48,144,1102553,6724079
2008,"25025092200","Census Tract 922",13,49,93805,929897
2008,"25025092300","Census Tract 923",7,16,80210,58458
2008,"25025092400","Census Tract 924",14,30,243350,426883
2008,"25025100100","Census Tract 1001",5,33,110119,202565
2008,"25025100200","Census Tract 1002",6,13,47582,92446
2008,"25025100300","Census Tract 1003",6,19,111479,228396
2008,"25025100400","Census Tract 1004",14,55,168578,1282007
2008,"25025100500","Census Tract 1005",25,71,406490,626729
2008,"25025100601","Census Tract 1006.01",25,55,470386,2211904
2008,"25025100603","Census Tract 1006.03",14,56,784431,1623241
2008,"25025100700","Census Tract 1007",32,80,520688,742286
2008,"25025100800","Census Tract 1008",28,96,1029140,2256767
2008,"25025100900","Census Tract 1009",20,47,421445,414647
2008,"25025101001","Census Tract 1010.01",25,62,273259,459510
2008,"25025101002","Census Tract 1010.02",17,51,233834,1069925
2008,"25025101101","Census Tract 1011.01",7,24,99567,110912
2008,"25025101102","Census Tract 1011.02",20,42,1201797,469027
2008,"25025110104","Census Tract 1101.04",10,31,271634,305867
2008,"25025110105","Census Tract 1101.05",10,32,271539,304044
2008,"25025110106","Census Tract 1101.06",6,17,147689,165368
2008,"25025110201","Census Tract 1102.01",18,31,566820,722695
2008,"25025110301","Census Tract 1103.01",15,60,316854,2071074
2008,"25025110401","Census Tract 1104.01",21,37,174016,395614
2008,"25025110403","Census Tract 1104.03",33,42,784431,516609
2008,"25025110501","Census Tract 1105.01",15,49,156342,550597
2008,"25025110502","Census Tract 1105.02",41,84,573708,833373
2008,"25025110601","Census Tract 1106.01",14,59,130512,475824
2008,"25025110607","Census Tract 1106.07",52,109,1652979,1949634
2008,"25025120103","Census Tract 1201.03",11,58,291143,1113937
2008,"25025120104","Census Tract 1201.04",18,27,233438,428191
2008,"25025120105","Census Tract 1201.05",17,86,432507,1645896
2008,"25025120201","Census Tract 1202.01",43,74,622403,2498098
2008,"25025120301","Census Tract 1203.01",30,87,375425,1139315
2008,"25025120400","Census Tract 1204",49,155,1088958,1509043
2008,"25025120500","Census Tract 1205",9,20,53020,301809
2008,"25025120600","Census Tract 1206",18,50,191689,462229
2008,"25025120700","Census Tract 1207",22,47,331047,510790
2008,"25025130101","Census Tract 1301.01",46,127,851046,2377763
2008,"25025130200","Census Tract 1302",53,140,2300271,1460101
2008,"25025130300","Census Tract 1303",41,117,677030,1563423
2008,"25025130402","Census Tract 1304.02",40,99,2292114,1810852
2008,"25025130404","Census Tract 1304.04",16,43,416688,658253
2008,"25025130406","Census Tract 1304.06",31,80,776952,1227371
2008,"25025140102","Census Tract 1401.02",44,104,1430192,4077136
2008,"25025140105","Census Tract 1401.05",12,46,155377,1714140
2008,"25025140106","Census Tract 1401.06",1,16,17043,226799
2008,"25025140107","Census Tract 1401.07",2,17,17910,238337
2008,"25025140201","Census Tract 1402.01",11,54,224317,970682
2008,"25025140202","Census Tract 1402.02",22,78,247429,617212
2008,"25025140300","Census Tract 1403",35,105,643043,1908736
2008,"25025140400","Census Tract 1404",21,81,300449,1175966
2008,"25025980300","Census Tract 9803",,,,
2008,"25025980700","Census Tract 9807",,,,
2008,"25025980900","Census Tract 9809",,,,
2008,"25025981000","Census Tract 9810",,,,
2008,"25025981100","Census Tract 9811",1,2,20046,22445
2008,"25025981201","Census Tract 9812.01",,,,
2008,"25025981202","Census Tract 9812.02",,,,
2008,"25025981300","Census Tract 9813",,,,
2008,"25025981501","Census Tract 9815.01",,,,
2008,"25025981502","Census Tract 9815.02",,,,
2008,"25025981600","Census Tract 9816",,,,
2008,"25025981700","Census Tract 9817",,,,
2008,"25025981800","Census Tract 9818",,,,
2008,"25025981900","Census Tract 9819",,,,
2009,"25025000101","Census Tract 1.01",10,33,1022528,4353418
2009,"25025000102","Census Tract 1.02",13,41,1250843,5325469
2009,"25025000201","Census Tract 2.01",13,31,356152,416193
2009,"25025000202","Census Tract 2.02",10,33,102343,226518
2009,"25025000301","Census Tract 3.01",12,30,203321,296111
2009,"25025000302","Census Tract 3.02",14,33,109166,128269
2009,"25025000401","Census Tract 4.01",10,26,277007,240164
2009,"25025000402","Census Tract 4.02",9,29,177394,103707
2009,"25025000502","Census Tract 5.02",10,20,687743,279737
2009,"25025000503","Census Tract 5.03",4,12,542952,84597
2009,"25025000505","Census Tract 5.05",4,9,426996,66530
2009,"25025000506","Census Tract 5.06",5,13,580202,90401
2009,"25025000601","Census Tract 6.01",18,51,493974,2720950
2009,"25025000603","Census Tract 6.03",6,10,272408,709500
2009,"25025000604","Census Tract 6.04",7,13,328002,854296
2009,"25025000701","Census Tract 7.01",6,17,54583,90062
2009,"25025000703","Census Tract 7.03",7,17,653369,744304
2009,"25025000704","Census Tract 7.04",14,33,1307517,1489495
2009,"25025000804","Census Tract 8.04",17,59,799213,2046957
2009,"25025000805","Census Tract 8.05",21,74,995195,2548911
2009,"25025000806","Census Tract 8.06",3,6,174572,35599
2009,"25025000807","Census Tract 8.07",3,6,173393,35359
2009,"25025010103","Census Tract 101.03",6,9,1262226,118717
2009,"25025010104","Census Tract 101.04",19,53,1113488,5336829
2009,"25025010204","Census Tract 102.04",10,29,279737,150103
2009,"25025010205","Census Tract 102.05",7,16,284630,198246
2009,"25025010206","Census Tract 102.06",4,11,184483,138219
2009,"25025010300","Census Tract 103",0,13,0,329691
2009,"25025010403","Census Tract 104.03",3,19,69256,350981
2009,"25025010404","Census Tract 104.04",7,42,151804,769330
2009,"25025010405","Census Tract 104.05",4,15,49962,957388
2009,"25025010408","Census Tract 104.08",4,9,156386,108924
2009,"25025010500","Census Tract 105",14,24,203321,1218560
2009,"25025010600","Census Tract 106",17,119,361611,8596783
2009,"25025010701","Census Tract 107.01",36,175,3432793,11426733
2009,"25025010702","Census Tract 107.02",41,201,3927691,13074099
2009,"25025010801","Census Tract 108.01",8,53,723454,1049421
2009,"25025010802","Census Tract 108.02",8,52,712072,1032911
2009,"25025020101","Census Tract 201.01",34,67,2231070,2584493
2009,"25025020200","Census Tract 202",15,36,169414,458886
2009,"25025020301","Census Tract 203.01",9,46,615061,4027182
2009,"25025020302","Census Tract 203.02",6,31,423875,2785712
2009,"25025020304","Census Tract 203.04",1,3,46461,305344
2009,"25025020305","Census Tract 203.05",13,67,898478,5904816
2009,"25025030100","Census Tract 301",3,13,20469,270185
2009,"25025030200","Census Tract 302",4,22,154196,2791908
2009,"25025030301","Census Tract 303.01",29,186,3786905,15218473
2009,"25025030302","Census Tract 303.02",34,221,4500696,18086988
2009,"25025030400","Census Tract 304",52,273,6764849,19490142
2009,"25025030500","Census Tract 305",7,68,459860,3150789
2009,"25025040100","Census Tract 401",11,36,488516,173300
2009,"25025040200","Census Tract 402",4,2,68228,65499
2009,"25025040300","Census Tract 403",3,16,16375,133728
