YEAR,GEOID,vac,occ,NAME,landarea_acres
2023,25025140400,140,2844,Census Tract 1404,463.2020028
2023,25025980101,,,Census Tract 9801.01,808.1126827
2023,25025980300,,,Census Tract 9803,514.2996891
2023,25025980700,,,Census Tract 9807,713.8738563
2023,25025980900,,,Census Tract 9809,414.4518176
2023,25025981000,,,Census Tract 9810,280.26297
2023,25025981100,,,Census Tract 9811,617.6794378
2023,25025981201,,,Census Tract 9812.01,197.576073
2023,25025981202,,,Census Tract 9812.02,419.2026657
2023,25025981300,,,Census Tract 9813,1726.433871
2023,25025981501,,,Census Tract 9815.01,221.8378678
2023,25025981502,,,Census Tract 9815.02,309.423876
2023,25025981600,,,Census Tract 9816,145.0461639
2023,25025981700,,,Census Tract 9817,77.53302002
2023,25025981800,,,Census Tract 9818,176.6405638
2023,25025981900,,,Census Tract 9819,57.78905293
