"YEAR","GEOID","NAME","num_home_purchase","num_home_refi","num_home_improv","vol_home_purchase","vol_home_refi","vol_home_improv"
2014,"25025981700","Census Tract 9817",7,2,0,9021848,1618197,0
2014,"25025981800","Census Tract 9818",1,0,0,473468,0,0
2014,"25025981900","Census Tract 9819",,,,,,
2015,"25025000101","Census Tract 1.01",14,15,2,5922235,8564684,2263132
2015,"25025000102","Census Tract 1.02",19,19,3,7822920,11313437,2989463
2015,"25025000201","Census Tract 2.01",29,38,8,15168813,16727059,3293059
2015,"25025000202","Census Tract 2.02",18,29,7,9910044,20239902,3112786
2015,"25025000301","Census Tract 3.01",26,31,3,11980708,12704267,1074226
2015,"25025000302","Census Tract 3.02",28,27,6,13846404,11012670,1315001
2015,"25025000401","Census Tract 4.01",18,43,7,7688743,20264596,1842236
2015,"25025000402","Census Tract 4.02",29,44,5,15426875,21062240,853207
2015,"25025000502","Census Tract 5.02",20,17,1,11133674,15689875,802583
2015,"25025000503","Census Tract 5.03",27,27,1,9471711,8704936,185211
2015,"25025000505","Census Tract 5.05",7,16,2,3198909,4841139,4599650
2015,"25025000506","Census Tract 5.06",9,21,2,4095950,6198695,5889488
2015,"25025000601","Census Tract 6.01",17,34,3,8497499,13826648,847033
2015,"25025000603","Census Tract 6.03",10,4,1,4209939,1373025,452141
2015,"25025000604","Census Tract 6.04",18,7,1,7689277,2507772,825817
2015,"25025000701","Census Tract 7.01",18,16,0,8538245,4914276,0
2015,"25025000703","Census Tract 7.03",2,2,1,3701759,1023602,6173713
2015,"25025000704","Census Tract 7.04",19,22,3,25348032,14306963,1053236
2015,"25025000804","Census Tract 8.04",19,16,4,12483416,8600620,3997317
2015,"25025000805","Census Tract 8.05",22,18,4,14300623,9852609,4579205
2015,"25025000806","Census Tract 8.06",0,0,0,0,0,0
2015,"25025000807","Census Tract 8.07",0,1,0,0,130563,0
2015,"25025010103","Census Tract 101.03",5,1,1,1910147,430925,926057
2015,"25025010104","Census Tract 101.04",22,31,4,18495210,18517436,2899176
2015,"25025010204","Census Tract 102.04",14,12,4,6461409,4884642,28584292
2015,"25025010205","Census Tract 102.05",5,13,5,3078297,44007176,5574236
2015,"25025010206","Census Tract 102.06",2,6,2,1281580,18321400,2320708
2015,"25025010300","Census Tract 103",1,4,0,197559,1091513,0
2015,"25025010403","Census Tract 104.03",18,23,0,12269638,77623328,0
2015,"25025010404","Census Tract 104.04",10,14,2,8052992,6456470,232132
2015,"25025010405","Census Tract 104.05",7,7,3,3095500,13752564,2701617
2015,"25025010408","Census Tract 104.08",10,8,1,3267129,3810416,376597
2015,"25025010500","Census Tract 105",11,11,1,13111732,8397485,926057
2015,"25025010600","Census Tract 106",36,15,0,37955988,15319452,0
2015,"25025010701","Census Tract 107.01",21,28,1,32456446,39484600,864320
2015,"25025010702","Census Tract 107.02",34,29,3,54781828,28345988,4642633
2015,"25025010801","Census Tract 108.01",50,54,3,52180224,38062176,2406514
2015,"25025010802","Census Tract 108.02",47,61,9,68009624,52437052,9187720
2015,"25025020101","Census Tract 201.01",63,51,9,98317616,64606676,9750763
2015,"25025020200","Census Tract 202",49,53,6,33789968,32068736,9279091
2015,"25025020301","Census Tract 203.01",5,8,1,2441086,3516547,253122
2015,"25025020302","Census Tract 203.02",26,21,3,30874740,16115861,956926
2015,"25025020304","Census Tract 203.04",5,1,0,3069171,582364,0
2015,"25025020305","Census Tract 203.05",33,10,1,21255260,4033105,1861184
2015,"25025030100","Census Tract 301",19,24,5,17919820,13358681,2481833
2015,"25025030200","Census Tract 302",14,16,2,9756936,8383903,1419954
2015,"25025030301","Census Tract 303.01",14,12,2,10873703,20136138,592055
2015,"25025030302","Census Tract 303.02",23,20,3,18454586,34174568,1004821
2015,"25025030400","Census Tract 304",53,37,2,46299700,36258907,730615
2015,"25025030500","Census Tract 305",61,35,2,59688692,17036980,1533550
2015,"25025040100","Census Tract 401",48,66,5,32044042,33305948,4827844
2015,"25025040200","Census Tract 402",17,34,2,12670929,18868102,2154626
2015,"25025040300","Census Tract 403",127,121,18,79296408,63823848,8942006
2015,"25025040401","Census Tract 404.01",58,46,6,62728632,20809118,2300326
2015,"25025040600","Census Tract 406",88,82,8,54416344,36571844,1419954
2015,"25025040801","Census Tract 408.01",85,50,5,46836256,19781812,2090419
2015,"25025050101","Census Tract 501.01",25,30,5,14424264,11285548,910005
2015,"25025050200","Census Tract 502",21,27,6,9706312,11120092,29444908
2015,"25025050300","Census Tract 503",8,8,1,3205392,3022650,1111268
2015,"25025050400","Census Tract 504",23,27,3,22578504,10522477,772949
2015,"25025050500","Census Tract 505",22,28,3,10790883,16570783,311749
2015,"25025050600","Census Tract 506",14,7,6,10744730,3449871,3188106
2015,"25025050700","Census Tract 507",41,34,2,19390398,12165919,879137
2015,"25025050901","Census Tract 509.01",38,30,7,16038072,12874661,1317470
2015,"25025051000","Census Tract 510",21,29,10,8259194,9907575,4011679
2015,"25025051101","Census Tract 511.01",35,61,17,17803754,36403916,4045017
2015,"25025051200","Census Tract 512",49,46,4,23565831,17798279,1951535
2015,"25025060101","Census Tract 601.01",78,65,7,55731344,30972284,2479363
2015,"25025060200","Census Tract 602",55,47,4,33304714,23203284,960630
2015,"25025060301","Census Tract 603.01",66,79,8,33764036,35617388,4063538
2015,"25025060400","Census Tract 604",109,154,18,64800528,72749800,6620690
2015,"25025060501","Census Tract 605.01",161,113,11,103936928,50216984,7829503
2015,"25025060601","Census Tract 606.01",50,32,3,56806352,15572064,2091429
2015,"25025060602","Census Tract 606.02",3,2,0,3093416,847984,0
2015,"25025060603","Census Tract 606.03",29,18,2,32902692,9019464,1211372
2015,"25025060604","Census Tract 606.04",16,10,1,17669964,4843786,650552
2015,"25025060800","Census Tract 608",129,134,13,72026240,56320316,3963524
2015,"25025061000","Census Tract 610",36,41,3,21526504,15675058,1035949
2015,"25025061101","Census Tract 611.01",0,0,2,0,0,432160
2015,"25025061201","Census Tract 612.01",62,52,7,40451772,51503096,1870900
2015,"25025061202","Census Tract 612.02",,,,,,
2015,"25025061203","Census Tract 612.03",47,39,5,30641298,39012424,1417165
2015,"25025061204","Census Tract 612.04",21,18,3,14123929,17982552,653234
2015,"25025070102","Census Tract 701.02",45,39,1,59106576,43303948,6179920
2015,"25025070104","Census Tract 701.04",25,22,1,33226578,24343180,3474023
2015,"25025070201","Census Tract 702.01",11,5,0,11920632,2682158,0
2015,"25025070202","Census Tract 702.02",34,25,1,42413892,25096565,3203433
2015,"25025070301","Census Tract 703.01",46,44,4,86131904,33277586,3974826
2015,"25025070302","Census Tract 703.02",40,38,4,73361040,28343484,3385475
2015,"25025070402","Census Tract 704.02",58,0,0,38706712,0,0
2015,"25025070501","Census Tract 705.01",38,40,4,46704316,27830494,1601121
2015,"25025070502","Census Tract 705.02",61,64,6,75717944,45119336,2595769
2015,"25025070600","Census Tract 706",44,56,3,58684848,47438812,3018946
2015,"25025070700","Census Tract 707",42,33,5,43765452,29265870,1676781
2015,"25025070801","Census Tract 708.01",16,16,2,16542960,11017564,685483
2015,"25025070802","Census Tract 708.02",40,40,6,40014428,26649496,1658059
2015,"25025070901","Census Tract 709.01",21,21,2,18594318,14645933,1453639
2015,"25025070902","Census Tract 709.02",39,40,3,34221796,26955014,2675340
2015,"25025071101","Census Tract 711.01",64,40,4,45219980,20798006,2120053
2015,"25025071201","Census Tract 712.01",40,53,4,28073108,30384548,692691
2015,"25025080100","Census Tract 801",7,9,3,7399813,3068336,765540
2015,"25025080300","Census Tract 803",4,9,1,2444791,3160941,407465
2015,"25025080401","Census Tract 804.01",6,11,0,7786287,5995910,0
2015,"25025080500","Census Tract 805",7,3,0,6889864,2438617,0
2015,"25025080601","Census Tract 806.01",10,9,0,9798918,8702466,0
2015,"25025080801","Census Tract 808.01",1,0,0,3133777,0,0
2015,"25025080900","Census Tract 809",16,16,4,20113958,19597836,6605873
2015,"25025081001","Census Tract 810.01",12,18,3,12465962,14299555,1421189
2015,"25025081101","Census Tract 811.01",6,8,1,3223213,5572576,2077769
2015,"25025081102","Census Tract 811.02",20,25,3,10184857,17608482,6565429
2015,"25025081200","Census Tract 812",11,11,2,5295811,4722891,582799
2015,"25025081301","Census Tract 813.01",5,10,2,2980381,5529020,2225616
2015,"25025081302","Census Tract 813.02",7,14,2,4060122,7532089,3031918
2015,"25025081400","Census Tract 814",42,38,6,24580022,19255812,5695868
2015,"25025081500","Census Tract 815",12,23,6,5093314,8595044,3036232
2015,"25025081700","Census Tract 817",10,22,10,3843754,6577474,2392931
2015,"25025081800","Census Tract 818",15,18,4,7315850,7556625,1673076
2015,"25025081900","Census Tract 819",19,13,1,12453614,5948990,771714
2015,"25025082000","Census Tract 820",19,11,5,58515688,4142562,3036232
2015,"25025082100","Census Tract 821",15,11,1,10716331,5393356,197559
2015,"25025090100","Census Tract 901",16,24,2,7462785,10448392,985325
2015,"25025090200","Census Tract 902",7,7,2,3780782,3274538,92606
2015,"25025090300","Census Tract 903",15,14,4,5815638,6403376,1297715
2015,"25025090400","Census Tract 904",15,17,3,7012104,5176041,926057
2015,"25025090600","Census Tract 906",6,10,4,3097969,5093314,858146
2015,"25025090700","Census Tract 907",61,56,7,43218464,24886238,3611622
2015,"25025090901","Census Tract 909.01",0,1,0,0,123473032,0
2015,"25025091001","Census Tract 910.01",45,43,2,24556562,14979898,301277
2015,"25025091100","Census Tract 911",54,83,7,24705966,30729040,1405137
2015,"25025091200","Census Tract 912",26,32,9,13599455,10397768,1153250
2015,"25025091300","Census Tract 913",9,12,2,24557796,4175900,753193
2015,"25025091400","Census Tract 914",12,16,2,5283464,5027872,80258
2015,"25025091500","Census Tract 915",38,35,4,22899538,12643765,1271785
2015,"25025091600","Census Tract 916",32,17,5,12637591,6161366,1490334
2015,"25025091700","Census Tract 917",13,18,3,6755277,5895896,672935
2015,"25025091800","Census Tract 918",11,24,2,5022933,8513551,747019
2015,"25025091900","Census Tract 919",20,12,6,8490090,5683521,263000
2015,"25025092000","Census Tract 920",19,26,2,9656922,11832539,70380
2015,"25025092101","Census Tract 921.01",64,67,20,25846868,28245972,3028824
2015,"25025092200","Census Tract 922",24,36,5,11757219,15063860,134587
2015,"25025092300","Census Tract 923",16,13,0,7564034,4475942,0
2015,"25025092400","Census Tract 924",14,19,1,6813310,10723740,493897
2015,"25025100100","Census Tract 1001",17,22,3,8303645,8598748,270409
2015,"25025100200","Census Tract 1002",8,13,5,3836346,3898083,701334
2015,"25025100300","Census Tract 1003",14,25,3,6491042,10165636,323503
2015,"25025100400","Census Tract 1004",29,46,5,13713052,16836950,542052
2015,"25025100500","Census Tract 1005",41,49,10,23061288,22615546,2953505
2015,"25025100601","Census Tract 1006.01",88,59,10,34975320,21067178,1969415
2015,"25025100603","Census Tract 1006.03",45,55,4,19900348,22372302,898893
2015,"25025100700","Census Tract 1007",66,86,31,30727806,30883382,16008439
2015,"25025100800","Census Tract 1008",69,78,15,31376046,28471930,5078497
2015,"25025100900","Census Tract 1009",50,56,9,19969492,17717322,1747161
2015,"25025101001","Census Tract 1010.01",19,44,4,6720704,23827190,748254
2015,"25025101002","Census Tract 1010.02",16,32,4,6773798,10592857,1043358
2015,"25025101101","Census Tract 1011.01",13,21,2,8103616,9724112,223488
2015,"25025101102","Census Tract 1011.02",17,11,3,14976193,4938971,1100156
2015,"25025110104","Census Tract 1101.04",25,32,6,10289198,12990730,1588673
2015,"25025110105","Census Tract 1101.05",21,26,5,8356293,10660540,1304201
2015,"25025110106","Census Tract 1101.06",14,18,4,5728777,7308486,894114
2015,"25025110201","Census Tract 1102.01",14,22,1,5437807,7639353,318564
2015,"25025110301","Census Tract 1103.01",28,43,3,11060825,15765194,608728
2015,"25025110401","Census Tract 1104.01",49,49,13,20090498,19926276,1996579
2015,"25025110403","Census Tract 1104.03",54,71,14,21233870,25708576,3584458
2015,"25025110501","Census Tract 1105.01",47,73,11,20362142,29693092,2853490
2015,"25025110502","Census Tract 1105.02",63,55,15,32228018,20638724,4420379
2015,"25025110601","Census Tract 1106.01",28,42,11,18161830,18576704,3627674
2015,"25025110607","Census Tract 1106.07",79,110,25,38524056,44351356,5404631
2015,"25025120103","Census Tract 1201.03",26,21,3,21089404,11320121,1996579
2015,"25025120104","Census Tract 1201.04",49,44,4,23831237,16280866,1024642
2015,"25025120105","Census Tract 1201.05",39,42,8,32612022,22829156,2607777
2015,"25025120201","Census Tract 1202.01",61,56,12,32507070,23700886,2075602
2015,"25025120301","Census Tract 1203.01",74,67,20,42581336,29165856,3998097
2015,"25025120400","Census Tract 1204",86,88,19,51469012,38699304,8718518
2015,"25025120500","Census Tract 1205",34,24,3,19237290,11897980,1548367
2015,"25025120600","Census Tract 1206",51,32,7,33382502,11693013,1666903
2015,"25025120700","Census Tract 1207",31,24,5,12652408,9456894,1144607
2015,"25025130101","Census Tract 1301.01",114,103,27,51914756,37396652,5184685
2015,"25025130200","Census Tract 1302",59,98,24,32563868,43150552,5232839
2015,"25025130300","Census Tract 1303",56,75,21,31299492,28849762,5137764
2015,"25025130402","Census Tract 1304.02",71,73,18,38679548,27707626,2941157
2015,"25025130404","Census Tract 1304.04",31,49,7,19296558,29562208,1537255
2015,"25025130406","Census Tract 1304.06",25,35,3,9593950,11286782,469202
2015,"25025140102","Census Tract 1401.02",47,70,13,27355724,24305908,2463312
2015,"25025140105","Census Tract 1401.05",38,50,7,16265265,16770275,1044592
2015,"25025140106","Census Tract 1401.06",4,4,0,1796551,968038,0
2015,"25025140107","Census Tract 1401.07",27,32,4,11509036,10908951,421047
2015,"25025140201","Census Tract 1402.01",18,25,5,8685180,8681475,434629
2015,"25025140202","Census Tract 1402.02",37,87,26,16001030,30706814,5026638
2015,"25025140300","Census Tract 1403",29,55,14,13751329,18764384,4946379
2015,"25025140400","Census Tract 1404",43,78,19,14589719,22401936,4173430
2015,"25025980300","Census Tract 9803",,,,,,
2015,"25025980700","Census Tract 9807",,,,,,
2015,"25025980900","Census Tract 9809",,,,,,
2015,"25025981000","Census Tract 9810",,,,,,
2015,"25025981100","Census Tract 9811",0,1,0,0,165816,0
2015,"25025981201","Census Tract 9812.01",,,,,,
2015,"25025981202","Census Tract 9812.02",3,3,1,1545898,2169443,308686
2015,"25025981300","Census Tract 9813",,,,,,
2015,"25025981501","Census Tract 9815.01",,,,,,
2015,"25025981502","Census Tract 9815.02",,,,,,
2015,"25025981600","Census Tract 9816",,,,,,
2015,"25025981700","Census Tract 9817",4,0,0,4599417,0,0
2015,"25025981800","Census Tract 9818",,,,,,
2015,"25025981900","Census Tract 9819",,,,,,
2016,"25025000101","Census Tract 1.01",7,12,4,16610729,6180492,2641577
2016,"25025000102","Census Tract 1.02",10,16,5,21941782,8164062,3489366
2016,"25025000201","Census Tract 2.01",16,41,6,11363218,20832770,1788802
2016,"25025000202","Census Tract 2.02",24,27,9,20752292,16201640,2227771
2016,"25025000301","Census Tract 3.01",29,39,8,17752666,27820922,3015478
2016,"25025000302","Census Tract 3.02",34,31,13,20129198,12871567,3953166
2016,"25025000401","Census Tract 4.01",22,36,6,11877788,30179166,1091327
2016,"25025000402","Census Tract 4.02",25,43,5,15865096,18778148,1998531
2016,"25025000502","Census Tract 5.02",10,21,3,3319099,9009853,1255941
2016,"25025000503","Census Tract 5.03",14,24,2,5254223,6982057,518228
2016,"25025000505","Census Tract 5.05",11,21,4,3981974,8291724,876387
2016,"25025000506","Census Tract 5.06",15,27,4,5098603,10616896,1122144
2016,"25025000601","Census Tract 6.01",19,30,5,12886199,20575484,7205200
2016,"25025000603","Census Tract 6.03",8,6,2,2978881,2974136,679038
2016,"25025000604","Census Tract 6.04",14,10,3,5440801,5432134,1240235
2016,"25025000701","Census Tract 7.01",11,22,4,5761477,11889982,14137262
2016,"25025000703","Census Tract 7.03",2,5,1,1024263,6379693,347518
2016,"25025000704","Census Tract 7.04",11,13,3,6280925,9847553,932811
2016,"25025000804","Census Tract 8.04",12,21,6,7079505,22913340,11055439
2016,"25025000805","Census Tract 8.05",14,24,6,8110067,26248826,12664776
2016,"25025000806","Census Tract 8.06",0,0,0,0,0,0
2016,"25025000807","Census Tract 8.07",1,0,0,324920,0,0
2016,"25025010103","Census Tract 101.03",2,1,0,685280,365808,0
2016,"25025010104","Census Tract 101.04",37,38,2,34271340,28346468,1076695
2016,"25025010204","Census Tract 102.04",5,13,3,3013039,15669999,45116328
2016,"25025010205","Census Tract 102.05",4,9,3,1731332,2785973,774838
2016,"25025010206","Census Tract 102.06",2,4,1,720801,1159877,322586
2016,"25025010300","Census Tract 103",1,2,0,324350,524325,0
2016,"25025010403","Census Tract 104.03",9,23,0,4428717,9251286,0
2016,"25025010404","Census Tract 104.04",12,13,1,14121411,9415900,448725
2016,"25025010405","Census Tract 104.05",5,11,1,2449695,4328729,658455
2016,"25025010408","Census Tract 104.08",6,12,2,2275326,5171307,782829
2016,"25025010500","Census Tract 105",14,13,0,16099213,12161899,0
2016,"25025010600","Census Tract 106",22,26,6,34227440,128975392,23005670
2016,"25025010701","Census Tract 107.01",31,36,6,34787128,31867980,17101528
2016,"25025010702","Census Tract 107.02",52,48,2,69068224,60600984,2316785
2016,"25025010801","Census Tract 108.01",59,58,8,70980176,58297612,8896452
2016,"25025010802","Census Tract 108.02",58,49,4,108068240,53678676,1421774
2016,"25025020101","Census Tract 201.01",59,74,15,102729880,100924008,15098119
2016,"25025020200","Census Tract 202",46,46,4,38742732,42080120,11309566
2016,"25025020301","Census Tract 203.01",8,10,0,3543461,2763070,0
2016,"25025020302","Census Tract 203.02",22,13,5,22780088,10093864,11564413
2016,"25025020304","Census Tract 203.04",2,3,0,1213451,1070520,0
2016,"25025020305","Census Tract 203.05",17,18,2,8403643,7413788,857732
2016,"25025030100","Census Tract 301",19,26,3,17727060,18142862,1341296
2016,"25025030200","Census Tract 302",27,19,1,31830180,14704265,365808
2016,"25025030301","Census Tract 303.01",14,13,1,11700399,7870366,677731
2016,"25025030302","Census Tract 303.02",24,23,2,19857636,13357394,1150229
2016,"25025030400","Census Tract 304",46,53,8,59870819,37384450,9362109
2016,"25025030500","Census Tract 305",43,42,5,89542496,29877984,2944755
2016,"25025040100","Census Tract 401",50,58,3,39387776,33021494,2233868
2016,"25025040200","Census Tract 402",21,27,1,14677439,14611594,1188876
2016,"25025040300","Census Tract 403",110,141,22,71196008,73721304,11487593
2016,"25025040401","Census Tract 404.01",61,49,8,40482760,25070046,2413114
2016,"25025040600","Census Tract 406",106,100,10,74168808,51547236,4622595
2016,"25025040801","Census Tract 408.01",46,59,5,45838188,26490600,1797337
2016,"25025050101","Census Tract 501.01",25,28,6,11887543,11314443,1880254
2016,"25025050200","Census Tract 502",77,37,4,39096348,14403083,1807092
2016,"25025050300","Census Tract 503",5,9,2,1921712,5937065,517009
2016,"25025050400","Census Tract 504",35,27,8,26560104,12346022,3542242
2016,"25025050500","Census Tract 505",30,34,6,15279785,12559148,1431871
2016,"25025050600","Census Tract 506",29,16,3,45302892,6702824,1922931
2016,"25025050700","Census Tract 507",32,32,3,18986658,13469053,1469329
2016,"25025050901","Census Tract 509.01",28,39,7,12787431,16193104,3969018
2016,"25025051000","Census Tract 510",27,43,6,13773893,15576108,1938783
2016,"25025051101","Census Tract 511.01",47,72,9,31199770,28380610,3877566
2016,"25025051200","Census Tract 512",38,42,11,24849362,16765248,7197542
2016,"25025060101","Census Tract 601.01",82,100,11,62827536,48431768,4515291
2016,"25025060200","Census Tract 602",25,52,11,14104340,41519216,5857807
2016,"25025060301","Census Tract 603.01",69,97,7,47955000,45791856,2350927
2016,"25025060400","Census Tract 604",110,140,27,70611928,67269664,13856810
2016,"25025060501","Census Tract 605.01",106,145,25,78268296,76456328,36214996
2016,"25025060601","Census Tract 606.01",36,46,5,32200142,27111322,1892319
2016,"25025060602","Census Tract 606.02",2,2,0,1753473,1476359,0
2016,"25025060603","Census Tract 606.03",21,27,3,18650578,15703093,1096046
2016,"25025060604","Census Tract 606.04",11,14,1,10016051,8433143,588617
2016,"25025060800","Census Tract 608",148,152,20,88993784,75046744,9653675
2016,"25025061000","Census Tract 610",41,38,6,23450736,16404053,3353241
2016,"25025061101","Census Tract 611.01",2,3,1,1560781,1870499,42678
2016,"25025061201","Census Tract 612.01",88,66,5,64185904,35853832,1310448
2016,"25025061202","Census Tract 612.02",,,,,,
2016,"25025061203","Census Tract 612.03",67,50,4,48619364,27158464,992635
2016,"25025061204","Census Tract 612.04",31,23,2,22410814,12518536,457549
2016,"25025070102","Census Tract 701.02",137,44,6,196896128,32287566,5199184
2016,"25025070104","Census Tract 701.04",77,25,3,110684552,18150354,2922705
2016,"25025070201","Census Tract 702.01",6,9,0,8797656,6392440,0
2016,"25025070202","Census Tract 702.02",77,31,3,110753800,23051146,3022265
2016,"25025070301","Census Tract 703.01",42,56,7,49926676,47707540,7824277
2016,"25025070302","Census Tract 703.02",36,48,6,42524000,40633896,6664163
2016,"25025070402","Census Tract 704.02",6,3,0,5755381,1816847,0
2016,"25025070501","Census Tract 705.01",40,37,3,41725516,29675284,2227786
2016,"25025070502","Census Tract 705.02",65,61,5,67646216,48110144,3611730
2016,"25025070600","Census Tract 706",64,58,8,84157808,64628532,6510165
2016,"25025070700","Census Tract 707",35,32,2,32530092,27351470,677964
2016,"25025070801","Census Tract 708.01",21,19,3,21896858,12948585,1465521
2016,"25025070802","Census Tract 708.02",52,47,6,52964540,31320286,3544831
2016,"25025070901","Census Tract 709.01",15,23,2,14105021,14690567,625898
2016,"25025070902","Census Tract 709.02",27,41,3,25959498,27037160,1151929
2016,"25025071101","Census Tract 711.01",58,53,5,44065240,32958088,1348613
2016,"25025071201","Census Tract 712.01",36,42,2,32009426,24543282,553590
2016,"25025080100","Census Tract 801",7,3,6,3313002,1608336,5101804
2016,"25025080300","Census Tract 803",6,12,1,2714296,6229712,43897
2016,"25025080401","Census Tract 804.01",8,13,2,3533706,14216521,384098
2016,"25025080500","Census Tract 805",8,4,2,6857682,6967425,1714421
2016,"25025080601","Census Tract 806.01",8,6,1,4567724,2677715,1347393
2016,"25025080801","Census Tract 808.01",0,1,1,0,160956,7925842
2016,"25025080900","Census Tract 809",19,19,5,25143208,30354754,3692223
2016,"25025081001","Census Tract 810.01",34,22,4,19353686,20632794,5478586
2016,"25025081101","Census Tract 811.01",8,7,1,6136892,3873078,1637403
2016,"25025081102","Census Tract 811.02",25,22,3,19391634,12238329,5173943
2016,"25025081200","Census Tract 812",11,19,5,5031081,7733183,2387507
2016,"25025081301","Census Tract 813.01",7,8,2,11925795,5240247,498629
2016,"25025081302","Census Tract 813.02",10,11,3,16246305,7138698,679273
2016,"25025081400","Census Tract 814",35,47,12,18156274,17169812,5801716
2016,"25025081500","Census Tract 815",20,20,5,10395046,11849743,2738683
2016,"25025081700","Census Tract 817",12,14,3,7322259,5850491,493841
2016,"25025081800","Census Tract 818",25,19,7,11629039,10887667,2872813
2016,"25025081900","Census Tract 819",8,13,7,3295931,9122034,5739529
2016,"25025082000","Census Tract 820",11,16,1,5794400,6006569,18290
2016,"25025082100","Census Tract 821",15,6,7,7494188,4745750,2697225
2016,"25025090100","Census Tract 901",14,24,4,7901455,12513075,753565
2016,"25025090200","Census Tract 902",8,11,5,4993280,4534801,1297399
2016,"25025090300","Census Tract 903",9,9,0,4168993,3142291,0
2016,"25025090400","Census Tract 904",10,14,3,4665272,4606743,798681
2016,"25025090600","Census Tract 906",10,7,3,6729649,2954510,608461
2016,"25025090700","Census Tract 907",75,90,8,47370928,38162316,5188378
2016,"25025090901","Census Tract 909.01",,,,,,
2016,"25025091001","Census Tract 910.01",40,47,12,21043718,21296126,3415428
2016,"25025091100","Census Tract 911",63,95,7,29439014,41239984,3382505
2016,"25025091200","Census Tract 912",39,46,13,25326112,18667186,8111185
2016,"25025091300","Census Tract 913",8,19,5,4584795,6961328,2058280
2016,"25025091400","Census Tract 914",9,23,2,4279955,8737935,329227
2016,"25025091500","Census Tract 915",47,37,8,23191012,13915339,1815627
2016,"25025091600","Census Tract 916",29,24,5,10279207,9798779,763320
2016,"25025091700","Census Tract 917",15,21,3,7545401,7127161,493841
2016,"25025091800","Census Tract 918",14,19,2,6651610,9329325,862088
2016,"25025091900","Census Tract 919",20,21,5,9542713,11847304,490183
2016,"25025092000","Census Tract 920",25,44,8,12677688,15784618,2291178
2016,"25025092101","Census Tract 921.01",59,91,21,28334274,33001984,6765011
2016,"25025092200","Census Tract 922",26,47,7,13063006,19970682,2370436
2016,"25025092300","Census Tract 923",18,27,4,8900110,9228118,312156
2016,"25025092400","Census Tract 924",19,18,5,12283835,7392981,1614433
2016,"25025100100","Census Tract 1001",23,27,6,11247379,10251161,1777827
2016,"25025100200","Census Tract 1002",7,19,1,2976458,9017169,15852
2016,"25025100300","Census Tract 1003",19,31,7,8718426,11419309,1054747
2016,"25025100400","Census Tract 1004",25,46,10,12102150,18347714,1797337
2016,"25025100500","Census Tract 1005",40,55,10,34305480,29281716,6500410
2016,"25025100601","Census Tract 1006.01",53,92,13,22281370,34076240,2528953
2016,"25025100603","Census Tract 1006.03",28,55,7,18381856,21799722,3394699
2016,"25025100700","Census Tract 1007",46,114,19,22413060,45021220,6562597
2016,"25025100800","Census Tract 1008",83,113,27,39245108,44051828,5207888
2016,"25025100900","Census Tract 1009",59,62,13,43948180,22806914,2569192
2016,"25025101001","Census Tract 1010.01",38,55,4,14691149,16498889,1047430
2016,"25025101002","Census Tract 1010.02",27,48,5,12470397,14767672,3183750
2016,"25025101101","Census Tract 1011.01",14,24,4,6471769,21350326,373124
2016,"25025101102","Census Tract 1011.02",18,31,2,10765731,10446259,738932
2016,"25025110104","Census Tract 1101.04",23,33,9,11934674,13986226,3561315
2016,"25025110105","Census Tract 1101.05",19,27,7,9990907,11487199,3071831
2016,"25025110106","Census Tract 1101.06",13,19,5,6849409,7875214,2105938
2016,"25025110201","Census Tract 1102.01",13,19,2,6624784,6983276,542615
2016,"25025110301","Census Tract 1103.01",34,53,7,18508670,20021896,1814408
2016,"25025110401","Census Tract 1104.01",42,55,7,17090554,20413310,2164365
2016,"25025110403","Census Tract 1104.03",63,91,16,35312672,31815548,3055717
2016,"25025110501","Census Tract 1105.01",46,73,13,21969214,28775682,3592235
2016,"25025110502","Census Tract 1105.02",65,78,19,30818110,43533600,4846957
2016,"25025110601","Census Tract 1106.01",25,54,8,14915214,23872634,4737215
2016,"25025110607","Census Tract 1106.07",75,105,20,33082722,47371652,6349976
2016,"25025120103","Census Tract 1201.03",16,35,10,15066415,20112128,6205325
2016,"25025120104","Census Tract 1201.04",49,51,7,25789902,22888750,4084160
2016,"25025120105","Census Tract 1201.05",45,52,12,31381454,29657280,3775139
2016,"25025120201","Census Tract 1202.01",67,69,5,35791880,34018932,1836357
2016,"25025120301","Census Tract 1203.01",64,74,9,41447276,36597880,2576508
2016,"25025120400","Census Tract 1204",102,106,12,64624872,54790732,5456637
2016,"25025120500","Census Tract 1205",29,44,3,21511954,21407088,2237526
2016,"25025120600","Census Tract 1206",40,37,7,24356720,16319918,1971706
2016,"25025120700","Census Tract 1207",36,33,2,18463552,14755478,39020
2016,"25025130101","Census Tract 1301.01",87,157,30,38615920,62251996,7525892
2016,"25025130200","Census Tract 1302",74,98,22,40765652,42848320,5849271
2016,"25025130300","Census Tract 1303",66,89,28,40330340,44738328,9381758
2016,"25025130402","Census Tract 1304.02",62,114,16,27362444,42139872,3444693
2016,"25025130404","Census Tract 1304.04",31,49,12,12524049,18057506,3975114
2016,"25025130406","Census Tract 1304.06",37,36,2,15467585,14244566,701132
2016,"25025140102","Census Tract 1401.02",50,89,12,21116880,31496074,3055717
2016,"25025140105","Census Tract 1401.05",35,55,7,14367722,18620850,1647356
2016,"25025140106","Census Tract 1401.06",5,5,3,2825258,2171681,1986338
